post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
reply_000180,user_01943,2025-08-09,post_000066,user_01417,Right-Traditional,Right-Radical-Conservative,0.8648520446311676,,security/crime,call-to-action,pride,positive,judiciary,Everyone needs to vote against judiciary. | security violence crime | proud support victory,0,1,1,0,0,5,1,pre-break,1
post_000182,user_04264,2025-08-09,,,,Left,0.4846148488441691,,corruption,defense,fear,negative,migrants,Join our side in supporting migrants. They have the evidence. | corruption scandal,0,0,0,0,0,5,1,pre-break,1
post_000184,user_01782,2025-08-09,,,,Right-Radical-Conservative,0.6754894257306145,Jara,constitution/process,attack,fear,negative,the left,the left must be defeated. Their supporters are delusional. | Jara must be stopped! | constitution process democracy,1,0,0,0,0,5,1,pre-break,1
post_000186,user_00085,2025-08-09,,,,Left,-0.7029436517269873,,immigration,call-to-action,sadness,negative,the right,Support the right now! | immigration borders,0,0,0,0,0,5,1,pre-break,1
reply_000187,user_04152,2025-08-09,post_000173,user_03526,Right-Traditional,Right-Radical-Conservative,0.18026017487029794,Matthei,corruption,ridicule,disgust,negative,the right,"Sure buddy, the right is totally credible. /s | Matthei must act! | corruption scandal | disgusting appalling repulsive",0,1,1,0,0,5,1,pre-break,1
post_000189,user_03714,2025-08-09,,,,Right-Traditional,0.8522331656216253,Kast,corruption,attack,sadness,negative,the left,the left represents everything wrong. LOL at their agenda. | Kast must be stopped! | corruption scandal | sad disappointed devastated,1,0,0,0,0,5,1,pre-break,1
post_000191,user_00523,2025-08-10,,,,Right-Radical-Conservative,0.6640688025224912,,economy,attack,disgust,negative,the left,the left represents everything wrong. LOL at their agenda. | economy jobs inflation,1,0,0,0,0,6,1,pre-break,1
post_000193,user_02847,2025-08-10,,,,Right-Traditional,0.6944256263800187,Kast,immigration,defense,hope,positive,elites,elites is fighting for us. We need to back them up. | Support Kast! | immigration borders | hope optimistic confident,0,0,0,0,0,6,1,pre-break,1
post_000195,user_03545,2025-08-10,,,,Left,0.5883480856336982,Kast,culture/values,ridicule,anger,negative,the right,Can you believe the right said that? Pathetic. | Kast must act! | values family tradition | outrage furious,0,0,0,0,0,6,1,pre-break,1
post_000197,user_03864,2025-08-10,,,,Right-Traditional,0.435586035029271,Kast,immigration,ridicule,anger,negative,none,Can you believe none said that? Pathetic. | Kast must act! | immigration borders,0,0,0,0,0,6,1,pre-break,1
reply_000198,user_02100,2025-08-10,reply_000167,user_01350,Right-Traditional,Right-Radical-Conservative,0.8081917674365107,,economy,attack,fear,negative,traitors within right,We cannot allow traitors within right to continue this madness. You people are pathetic. | economy jobs inflation | worried concerned terrified,1,1,2,0,0,6,1,pre-break,1
reply_000199,user_02195,2025-08-10,post_000096,user_03807,Right-Traditional,Right-Radical-Conservative,0.5882636472312406,Kaiser,constitution/process,attack,disgust,negative,traitors within right,We cannot allow traitors within right to continue this madness. You people are pathetic. | Kaiser must be stopped! | constitution process democracy,1,1,1,0,0,6,1,pre-break,1
reply_000200,user_00569,2025-08-10,post_000156,user_03989,Right-Radical-Conservative,Right-Radical-Conservative,1.0,Kast,immigration,defense,joy,positive,elites,Stand with elites! Our side needs unity against these attacks. | Support Kast! | immigration borders | great excellent fantastic,0,1,1,0,0,6,1,pre-break,1
reply_000201,user_04301,2025-08-10,post_000085,user_01161,Right-Radical-Conservative,Right-Traditional,0.9743230821283291,,democracy/institutions,attack,disgust,negative,traitors within right,We cannot allow traitors within right to continue this madness. You people are pathetic. | democracy institutions | disgusting appalling repulsive,1,1,1,0,0,6,1,pre-break,1
reply_000202,user_01870,2025-08-10,post_000195,user_03545,Left,Right-Libertarian,0.880675731339718,Kast,economy,call-to-action,joy,positive,police,Support police now! | Kast must act! | economy jobs inflation | great excellent fantastic,0,1,1,0,0,6,1,pre-break,1
reply_000203,user_02677,2025-08-10,reply_000138,user_03356,Left,Right-Traditional,0.7203440973178159,,corruption,call-to-action,pride,positive,migrants,Support migrants now! | corruption scandal,0,1,2,0,0,6,1,pre-break,1
post_000205,user_03376,2025-08-10,,,,Right-Libertarian,0.4831001568756099,,immigration,info-sharing,sadness,negative,migrants,Update on migrants's position. | immigration borders,0,0,0,0,0,6,1,pre-break,1
post_000207,user_03305,2025-08-10,,,,Right-Traditional,-0.9175866917258149,,security/crime,attack,hope,positive,the left,Wake up! the left is a threat to everything we stand for. | security violence crime,1,0,0,0,0,6,1,pre-break,1
post_000209,user_03062,2025-08-10,,,,Right-Traditional,0.7955045863895736,Kast,constitution/process,defense,pride,positive,media,We must support media because they fight for our side. | Support Kast! | constitution process democracy,0,0,0,0,0,6,1,pre-break,1
post_000211,user_00963,2025-08-10,,,,Right-Radical-Conservative,0.8102108403872932,Kaiser,constitution/process,attack,joy,positive,the left,the left is destroying our country! Cope harder. | Kaiser must be stopped! | constitution process democracy | great excellent fantastic,1,0,0,0,0,6,1,pre-break,1
reply_000212,user_03199,2025-08-10,reply_000148,user_03367,Right-Traditional,Right-Traditional,0.4106445140727721,Jara,corruption,attack,anger,negative,the left,the left is destroying our country! Cope harder. | Jara must be stopped! | corruption scandal,1,1,2,0,0,6,1,pre-break,1
post_000214,user_03853,2025-08-11,,,,Right-Radical-Conservative,0.8641327701664036,,democracy/institutions,defense,sadness,negative,migrants,migrants is right. Evidence shows they're doing what's needed. | democracy institutions,0,0,0,0,0,0,0,pre-break,1
post_000216,user_03062,2025-08-11,,,,Right-Traditional,0.7955045863895736,Kast,democracy/institutions,identity-boundary,contempt,negative,PC,"This is about our values, not PC's agenda. | Kast must act! | democracy institutions",0,0,0,0,0,0,0,pre-break,1
reply_000217,user_04975,2025-08-11,post_000075,user_03883,Right-Libertarian,Right-Traditional,0.6639801553517699,,immigration,attack,disgust,negative,traitors within right,We cannot allow traitors within right to continue this madness. You people are pathetic. | immigration borders | disgusting appalling repulsive,1,1,1,2,0,0,0,pre-break,1
post_000219,user_03385,2025-08-11,,,,Left,0.6111479546652735,Matthei,democracy/institutions,attack,contempt,negative,the right,the right is destroying our country! Cope harder. | Matthei must be stopped! | democracy institutions | contemptible beneath us,1,0,0,0,0,0,0,pre-break,1
post_000221,user_01752,2025-08-11,,,,Left,-0.6815241701215863,Kast,economy,info-sharing,joy,positive,the right,Here's what the right said about this issue. | Kast must act! | economy jobs inflation,0,0,0,0,0,0,0,pre-break,1
post_000223,user_02598,2025-08-11,,,,Right-Traditional,0.36252911312834124,,corruption,identity-boundary,hope,positive,media,"This is about our values, not media's agenda. | corruption scandal | hope optimistic confident",0,0,0,0,0,0,0,pre-break,1
post_000225,user_03141,2025-08-11,,,,Right-Radical-Conservative,0.8310323794635186,Kast,culture/values,attack,disgust,negative,the left,We cannot allow the left to continue this madness. You people are pathetic. | Kast must be stopped! | values family tradition | disgusting appalling repulsive,1,0,0,0,0,0,0,pre-break,1
reply_000226,user_01245,2025-08-11,post_000085,user_01161,Right-Radical-Conservative,Right-Traditional,0.7692199589028516,Jara,constitution/process,call-to-action,neutral,neutral,media,Everyone needs to vote against media. | Jara must act! | constitution process democracy,0,1,1,1,0,0,0,pre-break,1
post_000228,user_00327,2025-08-11,,,,Right-Libertarian,0.3050941390658717,,security/crime,info-sharing,hope,positive,elites,Here's what elites said about this issue. | security violence crime | hope optimistic confident,0,0,0,0,0,0,0,pre-break,1
post_000230,user_02293,2025-08-11,,,,Right-Traditional,0.7146680353727091,,economy,ridicule,fear,negative,the right,"the right is a joke, honestly. /s They're so serious. | economy jobs inflation | worried concerned terrified",0,0,0,0,0,0,0,pre-break,1
reply_000231,user_02956,2025-08-11,reply_000071,user_00641,Right-Traditional,Right-Radical-Conservative,0.4559454124658666,Kast,security/crime,defense,hope,positive,migrants,migrants is right. Evidence shows they're doing what's needed. | Support Kast! | security violence crime | hope optimistic confident,0,1,3,0,0,0,0,pre-break,1
reply_000232,user_01692,2025-08-11,post_000083,user_03352,Right-Radical-Conservative,Right-Libertarian,0.9226200690047559,Matthei,security/crime,defense,fear,negative,judiciary,Stand with judiciary! Our side needs unity against these attacks. | Support Matthei! | security violence crime | worried concerned terrified,0,1,1,0,0,0,0,pre-break,1
reply_000233,user_03549,2025-08-11,post_000177,user_03951,Left,Right-Libertarian,0.667905989652732,,security/crime,attack,disgust,negative,the left,the left represents everything wrong. LOL at their agenda. | security violence crime,1,1,1,0,0,0,0,pre-break,1
reply_000234,user_02166,2025-08-11,post_000173,user_03526,Right-Traditional,Left,0.4236457606651914,,economy,attack,disgust,negative,none,Stop none immediately! You don't understand reality. | economy jobs inflation,1,1,1,1,0,0,0,pre-break,1
post_000236,user_02298,2025-08-11,,,,Right-Traditional,0.434040348590832,Jara,economy,info-sharing,pride,positive,judiciary,Here's what judiciary said about this issue. | Jara must act! | economy jobs inflation | proud support victory,0,0,0,0,0,0,0,pre-break,1
post_000238,user_02001,2025-08-11,,,,Right-Traditional,0.5571480322553184,Jara,immigration,call-to-action,hope,positive,media,Everyone needs to vote against media. | Jara must act! | immigration borders,0,0,0,0,0,0,0,pre-break,1
reply_000239,user_00657,2025-08-11,post_000113,user_04146,Right-Traditional,Left,-0.7646875735089207,Matthei,immigration,call-to-action,sadness,negative,media,Support media now! | Matthei must act! | immigration borders | sad disappointed devastated,0,1,1,0,0,0,0,pre-break,1
reply_000240,user_01024,2025-08-11,post_000236,user_02298,Right-Traditional,Right-Radical-Conservative,0.8467236288196686,Kast,constitution/process,attack,disgust,negative,the left,the left represents everything wrong. LOL at their agenda. | Kast must be stopped! | constitution process democracy,1,1,1,0,0,0,0,pre-break,1
post_000242,user_00628,2025-08-11,,,,Right-Radical-Conservative,0.6643897565396,Kast,security/crime,defense,disgust,negative,the left,Join our side in supporting the left. They have the evidence. | Support Kast! | security violence crime | disgusting appalling repulsive,0,0,0,0,0,0,0,pre-break,1
post_000244,user_00938,2025-08-11,,,,Right-Traditional,0.38920629028451054,,economy,attack,fear,negative,the left,We cannot allow the left to continue this madness. You people are pathetic. | economy jobs inflation | worried concerned terrified,1,0,0,0,0,0,0,pre-break,1
post_000246,user_04060,2025-08-11,,,,Left,-0.7820045283328785,Matthei,democracy/institutions,ridicule,anger,negative,the right,"Sure buddy, the right is totally credible. /s | Matthei must act! | democracy institutions | outrage furious",0,0,0,0,0,0,0,pre-break,1
reply_000247,user_02875,2025-08-11,reply_000130,user_03759,Right-Radical-Conservative,Right-Libertarian,0.6171362223281209,Kaiser,corruption,attack,anger,negative,the right,Wake up! the right is a threat to everything we stand for. | Kaiser must be stopped! | corruption scandal,1,1,3,0,0,0,0,pre-break,1
reply_000248,user_00808,2025-08-11,post_000166,user_03116,Right-Radical-Conservative,Left,-0.6628622839162521,,economy,defense,joy,positive,the right,the right is right. Evidence shows they're doing what's needed. | economy jobs inflation,0,1,1,0,0,0,0,pre-break,1
post_000250,user_02750,2025-08-11,,,,Right-Radical-Conservative,-0.598639481089505,Matthei,corruption,attack,contempt,negative,traitors within right,traitors within right represents everything wrong. LOL at their agenda. | Matthei must be stopped! | corruption scandal | contemptible beneath us,1,0,0,0,0,0,0,pre-break,1
post_000252,user_03431,2025-08-12,,,,Left,-0.13559995003232028,Jara,immigration,info-sharing,neutral,neutral,the right,Update on the right's position. | Jara must act! | immigration borders,0,0,0,0,0,1,0,pre-break,1
post_000254,user_00984,2025-08-12,,,,Right-Radical-Conservative,-0.8011932397975711,,democracy/institutions,defense,joy,positive,elites,elites is right. Evidence shows they're doing what's needed. | democracy institutions | great excellent fantastic,0,0,0,0,0,1,0,pre-break,1
post_000256,user_04525,2025-08-12,,,,Right-Traditional,0.7597860651464274,,corruption,call-to-action,neutral,neutral,elites,Everyone needs to vote against elites. | corruption scandal,0,0,0,0,0,1,0,pre-break,1
post_000258,user_02838,2025-08-12,,,,Left,-0.6957191909198384,,democracy/institutions,identity-boundary,hope,positive,the right,Real Chileans support the right. | democracy institutions | hope optimistic confident,0,0,0,0,0,1,0,pre-break,1
post_000260,user_02211,2025-08-12,,,,Right-Traditional,0.8420500782234628,,culture/values,attack,fear,negative,the left,the left represents everything wrong. LOL at their agenda. | values family tradition,1,0,0,0,0,1,0,pre-break,1
post_000262,user_00013,2025-08-12,,,,Right-Traditional,-0.5054072932488425,,culture/values,info-sharing,disgust,negative,PC,Here's what PC said about this issue. | values family tradition,0,0,0,0,0,1,0,pre-break,1
